mesh_index,fbx_pos,fbx_end,sp3d_name,sp3d_type,sp3d_internal_type,object_id,sp3d_moniker,sp3d_display_name,sp3d_system_path,sp3d_bom_desc,sp3d_support_assembly,sp3d_support_weight,sp3d_status,sp3d_construction_type,sp3d_support_location
680,18985022,18989608,Flange-3608,Geometry Group,,2fd77b45-3778-586c-8783-efc0acc42825,,,,,,,,,
681,18990065,18994651,Flange-3609,Geometry Group,,6785c015-a8a8-56ad-a2ab-8b0a888a6d95,,,,,,,,,
682,18999505,19004093,Flange-1813,Geometry Group,,fe705f90-53bb-57a8-b678-421a85ee2478,,,,,,,,,
683,19004550,19009138,Flange-1814,Geometry Group,,ffee98e7-bf6f-5f8b-bbe5-e3a22e3c231b,,,,,,,,,
684,19009595,19014179,Flange-3507,Geometry Group,,e7417ae1-fe33-534f-8078-804a632cae84,,,,,,,,,
685,19016446,19021012,Weldolet-0506,Geometry Group,,7a693c65-e86b-5bbf-ac02-e539849b2ca6,,,,,,,,,
686,19024418,19029001,Flange-1809,Geometry Group,,77060b14-4ac2-5ff7-8200-f650a6705453,,,,,,,,,
687,19029458,19034057,Flange-1811,Geometry Group,,1d9c00e5-719b-57fc-8475-66ceb4953b5a,,,,,,,,,
688,19034514,19039097,Flange-3521,Geometry Group,,be19cb94-c8d7-5c2f-b7dd-7a2c895caba5,,,,,,,,,
689,19039554,19044141,Flange-3524,Geometry Group,,f4c2a2a4-3d3d-5267-8b87-9a2788964140,,,,,,,,,
690,19044598,19049186,Flange-3525,Geometry Group,,f6bd8b19-9a01-503b-ac35-940c7590beb0,,,,,,,,,
691,19054764,19059348,Flange-3656,Geometry Group,,e77a3f41-30de-5c5b-b116-b6722874b8b2,,,,,,,,,
692,19059805,19064389,Flange-3657,Geometry Group,,15228054-38ee-5692-9265-7bcfc9db41f6,,,,,,,,,
693,19072160,19075776,Utility_FOUR_HOLE_PLATE_4-1-C4,Geometry Group,,1e706f48-ec7e-5031-bc8d-307fd5476f91,,,,,,,,,
694,19078458,19083030,Flange-1804,Geometry Group,,30a6c6ee-ede9-5273-848f-47599b308000,,,,,,,,,
695,19083487,19088059,Flange-1805,Geometry Group,,32600e0a-da89-5c58-a0e3-d7f422981e93,,,,,,,,,
696,19094723,19099292,Flange-11139,Geometry Group,,c76dea67-6ed2-5f6a-ac5b-424372f7a7c2,,,,,,,,,
697,19099749,19104312,Flange-1816,Geometry Group,,87598e98-000f-516f-b7e0-aafe10858060,,,,,,,,,
698,19104769,19109336,Flange-3476,Geometry Group,,02046747-0135-5c8d-af79-dad15320aa59,,,,,,,,,
699,19109793,19114358,Flange-3478,Geometry Group,,f49b1e40-3b13-5980-8a92-e7a2d810cb67,,,,,,,,,
700,19114815,19119380,Flange-3479,Geometry Group,,e14f1408-3d0a-5fb6-9916-a4ae5aff3438,,,,,,,,,
701,19129002,19133579,Flange-1825,Geometry Group,,681ef5f9-fa80-5410-940c-c8157bb45748,,,,,,,,,
702,19134036,19138613,Flange-3712,Geometry Group,,9a2a08dc-d6e7-5063-8124-811b48f82967,,,,,,,,,
703,19141657,19146245,Flange-1821,Geometry Group,,4072d312-f3b1-5c93-870b-2dccac8c1091,,,,,,,,,
704,19146702,19151290,Flange-1822,Geometry Group,,9c0cb1a8-6962-5405-9ac2-ff407e0337c1,,,,,,,,,
705,19151747,19156334,Flange-1823,Geometry Group,,c0d3e776-e4bf-52bd-aa43-c2454315baa9,,,,,,,,,
706,19156791,19161378,Flange-1824,Geometry Group,,194d9e7f-4356-5fc7-9e71-ab28e4a17e74,,,,,,,,,
707,19161835,19166423,Flange-3632,Geometry Group,,46bbb893-7139-51d0-8842-56ced964e75e,,,,,,,,,
708,19166880,19171468,Flange-3633,Geometry Group,,842dc539-213c-5800-a7ef-4678cbfb9688,,,,,,,,,
709,19171925,19176512,Flange-3634,Geometry Group,,b1f85c13-5928-553d-bb60-4464aa51f0bb,,,,,,,,,
710,19176969,19181556,Flange-3635,Geometry Group,,1816c287-2abb-59f6-b0e3-f23772ee9f47,,,,,,,,,
711,19188953,19193539,Flange-3471,Geometry Group,,630ece10-17c7-5ac4-a6e9-92980f559e45,,,,,,,,,
712,19202103,19206680,Flange-3532,Geometry Group,,2cb0c0e1-dd3b-59f8-8d8d-ac4fa9fd6155,,,,,,,,,
713,19207137,19211714,Flange-3533,Geometry Group,,541eae57-dec8-5320-915e-461e9e40bbed,,,,,,,,,
714,19212171,19216743,Flange-3537,Geometry Group,,cdbdecb1-a735-5ad7-9563-f4f931856cfd,,,,,,,,,
715,19217200,19221772,Flange-3538,Geometry Group,,48495e5e-cdca-59c1-8205-3ee3b0a7d10d,,,,,,,,,
716,19223677,19228195,Weldolet-0002,Geometry Group,,38881459-301d-51c7-bac8-948cdef0ce74,,,,,,,,,
717,19232329,19236904,Flange-11405,Geometry Group,,6be050ec-0db4-5fcf-a52b-a9859a1b321b,,,,,,,,,
718,19237361,19241937,Flange-3530,Geometry Group,,751df12f-5c73-50dc-811a-c45830403d96,,,,,,,,,
719,19242394,19246970,Flange-3531,Geometry Group,,06892161-82d0-50a1-8af0-d879b53f79c6,,,,,,,,,
720,19247427,19251999,Flange-3534,Geometry Group,,b22d6bf1-45e1-5a1f-9fb7-07931644446c,,,,,,,,,
721,19252456,19257032,Flange-3536,Geometry Group,,3e968ffc-b2b4-5091-a8c4-e0e24e2e93a3,,,,,,,,,
722,19267390,19271973,Flange-3473,Geometry Group,,a7fb3bb5-cca5-5cd9-8a32-2c1e7171c960,,,,,,,,,
723,19275745,19280330,Flange-3472,Geometry Group,,00e8053f-5a0c-514d-8b23-8f9416f201cd,,,,,,,,,
724,19283399,19287139,Aspects,Geometry Group,,6522b5b1-6159-56e2-a812-066796f9ece7,,,,,,,,,
725,19292958,19296679,Aspects,Geometry Group,,22fc4c27-3901-5398-9920-4e7888f38a63,,,,,,,,,
726,19308694,19312450,Aspects,Geometry Group,,158d4328-e80d-58c0-823b-cd312e005071,,,,,,,,,
727,19314730,19318486,Aspects,Geometry Group,,552e576b-9742-5fb4-acec-694f67ac32f9,,,,,,,,,
728,19320762,19324488,Aspects,Geometry Group,,7825a39e-0151-5519-8e1e-34066bf0e927,,,,,,,,,
729,19354157,19357769,Utility_FOUR_HOLE_PLATE_4-1-C5,Geometry Group,,0a006d68-2647-5610-aa4e-68a9f5cbbc7b,,,,,,,,,
730,19361187,19364800,Utility_FOUR_HOLE_PLATE_4-1-C6,Geometry Group,,f217851a-b57f-5acb-b255-a6db223dd03e,,,,,,,,,
731,19367494,19371111,Utility_FOUR_HOLE_PLATE_4-1-C11,Geometry Group,,bf779a81-9f19-54de-a5fa-544b506b44f2,,,,,,,,,
732,19371568,19375185,Utility_FOUR_HOLE_PLATE_4-1-C12,Geometry Group,,fecc39d0-8937-50f3-89e9-e366bba4ea81,,,,,,,,,
733,19408149,19411824,Aspects,Geometry Group,,0c22929e-a325-5eb2-b9bc-d51ff089bdd0,,,,,,,,,
734,19428367,19432043,Aspects,Geometry Group,,8198a55f-6b66-5b0c-9d5d-a4afd7cb0e6e,,,,,,,,,
735,19452815,19457465,Flange-3658,Geometry Group,,f1746804-e89f-5f7e-8185-eeca8761bf0b,,,,,,,,,
736,19457922,19462572,Flange-3659,Geometry Group,,9f69ae3c-9c78-54a3-909b-8cd0ac2bb798,,,,,,,,,
737,19471141,19475791,Flange-3643,Geometry Group,,65929d8c-984b-584e-b48e-88ed18d61579,,,,,,,,,
738,19476248,19480898,Flange-3644,Geometry Group,,87da760b-8486-5952-b51a-928a64cfd139,,,,,,,,,
739,19493828,19495524,Geometry,Geometry Group,,,,,,,,,,,
740,19500700,19502396,Geometry,Geometry Group,,,,,,,,,,,
741,19525383,19527079,Geometry,Geometry Group,,,,,,,,,,,
742,19532257,19533953,Geometry,Geometry Group,,,,,,,,,,,
743,19551922,19556572,Flange-3425,Geometry Group,,dbaa3368-171a-5847-8af7-d8dca269561c,,,,,,,,,
744,19560048,19564690,Flange-3426,Geometry Group,,c4675cbc-e7c6-5e14-8a3c-d97f16f109b6,,,,,,,,,
745,19574464,19579114,Flange-3672,Geometry Group,,6203eaec-f820-5b43-8af9-eb95f017f9c1,,,,,,,,,
746,19579571,19584221,Flange-3673,Geometry Group,,1911675f-9cfc-5b9c-873e-fc3fd1cf29e7,,,,,,,,,
747,19584678,19589328,Flange-3674,Geometry Group,,2a19e6bb-5385-507e-902f-295325238c3e,,,,,,,,,
748,19589785,19594435,Flange-3675,Geometry Group,,657b4422-abb1-5bd4-9635-48ccaf9ff1ba,,,,,,,,,
749,19594892,19599552,Flange-3676,Geometry Group,,20bf40cc-dfbe-57e7-87d4-4967b64ae39d,,,,,,,,,
750,19600009,19604647,Flange-3677,Geometry Group,,bf6f8050-7c8f-54cc-9e4b-7a7fd883ffa9,,,,,,,,,
751,19612492,19617138,Flange-3654,Geometry Group,,eaaeae85-8cea-5a70-88b1-d232d332361a,,,,,,,,,
752,19617595,19622241,Flange-3655,Geometry Group,,fc3add8b-9fd8-5cda-bbbf-e3644fd0fee9,,,,,,,,,
753,19627914,19632565,Flange-3638,Geometry Group,,0065ae7d-2ab0-553a-9c6d-94253d82dbc2,,,,,,,,,
754,19633022,19637673,Flange-4201,Geometry Group,,5de1556d-2651-5279-81ed-1ef0ad4f58dd,,,,,,,,,
755,19641145,19645785,Flange-3582,Geometry Group,,f2633daf-a60f-5fd0-97e4-14b65366d2ff,,,,,,,,,
756,19646242,19650882,Flange-3583,Geometry Group,,666beccb-ace1-5d36-8a20-c8eba7d56d79,,,,,,,,,
757,19655831,19660478,Flange-3646,Geometry Group,,4564f374-99b8-514a-a956-ffcdac44e601,,,,,,,,,
758,19660935,19665588,Flange-3647,Geometry Group,,ccaf374f-1e5a-5b22-b96d-8ed9be697347,,,,,,,,,
759,19669451,19674093,Flange-3580,Geometry Group,,83c0e3a7-6518-5590-924d-f71b7d511e59,,,,,,,,,
760,19674550,19679192,Flange-3581,Geometry Group,,ab9c7f13-a9e8-5d37-8208-de360f790212,,,,,,,,,
761,19684836,19689488,Flange-3639,Geometry Group,,ffdd9d3c-af94-5f39-bf29-c5de70e4dd0f,,,,,,,,,
762,19689945,19694597,Flange-3640,Geometry Group,,18fdf330-a360-5f35-83af-fe4257f1b323,,,,,,,,,
763,19710270,19714917,Flange-3412,Geometry Group,,3940f405-601e-5f8e-bcd3-ff6cc05db918,,,,,,,,,
764,19715374,19720021,Flange-3413,Geometry Group,,e44d264f-011c-5d78-acfd-eae11326171b,,,,,,,,,
765,19720478,19725125,Flange-3414,Geometry Group,,5563bdc7-1486-5821-bd43-c341b0866c33,,,,,,,,,
766,19725582,19730228,Flange-3415,Geometry Group,,7f86e1aa-f9f7-5808-8840-98083f52fe00,,,,,,,,,
767,19730685,19735321,Flange-3416,Geometry Group,,7f377313-75d0-5b40-bd84-c3f6d39532c2,,,,,,,,,
768,19735778,19740416,Flange-3417,Geometry Group,,70ff7f7d-eece-5bb9-830d-8ddca4228a3d,,,,,,,,,
769,19751992,19756640,Flange-3403,Geometry Group,,717ce4d6-957f-5559-9e84-9fc7e2dace2e,,,,,,,,,
770,19757097,19761745,Flange-3404,Geometry Group,,37c4fb36-874a-5bc8-90e5-5a305dc72ba9,,,,,,,,,
771,19762202,19766850,Flange-3405,Geometry Group,,ba787cb0-0e35-50f3-bccc-264d238ee339,,,,,,,,,
772,19767307,19771955,Flange-3406,Geometry Group,,94f37492-66da-5b3a-9720-a0db7d0ae005,,,,,,,,,
773,19772412,19777072,Flange-3407,Geometry Group,,45471744-8bf2-5f07-b65a-4d58f26d805b,,,,,,,,,
774,19777529,19782167,Flange-3408,Geometry Group,,46db34ff-31e1-55b9-8b80-cdc87ee7a08a,,,,,,,,,
775,19790073,19794712,Flange-1910,Geometry Group,,d0c01eee-d82d-5b82-b72d-2c2bf15f13e9,,,,,,,,,
776,19799632,19804278,Flange-1909,Geometry Group,,e6a4473c-88c6-57dd-b466-84b6b2924f89,,,,,,,,,
777,19807993,19812623,Weldolet-1504,Geometry Group,,d279939d-733b-56ba-b98c-2442b11bc5a0,,,,,,,,,
778,19824598,19829246,Flange-11703,Geometry Group,,8e3cf934-81e1-59cc-aa02-6cfcfcc19a2d,,,,,,,,,
779,19832718,19837367,Flange-11702,Geometry Group,,7a588f11-d89a-5562-8322-2fb90ce036f1,,,,,,,,,
780,19843044,19847695,Flange-3642,Geometry Group,,2d830cc7-8388-5dd3-847a-3fc8e9203b46,,,,,,,,,
781,19860727,19865374,Flange-3645,Geometry Group,,34c1d408-bb2f-5675-b8a6-c7e0f01a998f,,,,,,,,,
782,19878760,19883408,Flange-3651,Geometry Group,,f302efb6-d068-5cee-b2dd-b199779a80f7,,,,,,,,,
783,19948330,19951998,Aspects,Geometry Group,,bef5464a-e82c-59ca-aaf8-f29aba304c26,,,,,,,,,
784,19962661,19966330,Aspects,Geometry Group,,12871b49-171f-5176-a204-ce2045d5c096,,,,,,,,,
785,19971352,19975022,Aspects,Geometry Group,,da674ced-67bd-5abd-b702-4ea8f0f7a24b,,,,,,,,,
786,19980406,19984157,Aspects,Geometry Group,,24ee1c43-888f-5fa6-a841-6805821f8a50,,,,,,,,,
787,19986437,19990188,Aspects,Geometry Group,,cc3b6cff-1a34-5597-9fdd-9e4741abb5db,,,,,,,,,
