mesh_index,fbx_pos,fbx_end,sp3d_name,sp3d_type,sp3d_internal_type,object_id,sp3d_moniker,sp3d_display_name,sp3d_system_path,sp3d_bom_desc,sp3d_support_assembly,sp3d_support_weight,sp3d_status,sp3d_construction_type,sp3d_support_location
533,17476568,17480313,Aspects,Geometry Group,SP3D Entity,4914f062-4ed4-585d-aea8-43c673a4e686,@a=0027!!20014##720109690368466591,B-101,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
534,17487580,17491326,Aspects,Geometry Group,SP3D Entity,99645a24-bd03-5306-9dcc-18231e7535fe,@a=0027!!20014##720109690368466838,B-102,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
535,17498593,17502338,Aspects,Geometry Group,SP3D Entity,84cb2908-4712-5241-9086-25ccc37c62b6,@a=0027!!20014##720109690368466697,B-103,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
536,17509605,17513352,Aspects,Geometry Group,SP3D Entity,d0cb85b4-a184-55d2-8701-d2f466f205fa,@a=0027!!20014##720109690309904610,B-201,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
537,17517895,17521642,Aspects,Geometry Group,SP3D Entity,6e2d2e17-e0dc-5277-a4d1-93b06d62eca9,@a=0027!!20014##720109690309904892,B-202,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
538,17526185,17529932,Aspects,Geometry Group,SP3D Entity,15e18467-a873-5cf9-8bc1-d55305e9f81a,@a=0027!!20014##720109690309904970,B-203,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
539,17538095,17541840,Aspects,Geometry Group,SP3D Entity,ec211037-8526-5fb5-b65f-894da92d4fdc,@a=0027!!20014##720109690368431233,K-001,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
540,17547677,17551422,Aspects,Geometry Group,SP3D Entity,3710542f-12a0-5e2c-808a-c01dfc2e4907,@a=0027!!20014##720109690368431469,K-002,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
541,17556345,17560094,Aspects,Geometry Group,SP3D Entity,a76f2ea8-ce1e-5414-815a-03f26225f93e,@a=0027!!20014##720109690309904458,P-001,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
542,17562370,17566119,Aspects,Geometry Group,SP3D Entity,190a766c-db59-5bab-a513-6e48c035d1e3,@a=0027!!20014##720109690309904536,P-002,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
543,17568395,17572144,Aspects,Geometry Group,SP3D Entity,d1d8455d-db85-5806-842f-9438006c5bf4,@a=0027!!20014##720109690309904573,P-003,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
544,17574420,17578170,Aspects,Geometry Group,SP3D Entity,f98505b7-f6a8-5683-b8fb-f82095072db9,@a=0027!!20014##720109690368439485,P-201,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
545,17580446,17584196,Aspects,Geometry Group,SP3D Entity,1a6bc921-7fa9-5559-82d4-6979ea1f9148,@a=0027!!20014##720109690309905545,P-202,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
546,17586472,17590222,Aspects,Geometry Group,SP3D Entity,e1044d46-c5be-5b05-bce4-32bfba5b6c52,@a=0027!!20014##720109690309905164,P-203,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
547,17592860,17596595,Aspects,Geometry Group,SP3D Entity,b213b24f-eccb-5229-84a8-ec77915782ab,@a=0027!!20014##720109690309905201,T-001,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
548,17599328,17603062,Aspects,Geometry Group,SP3D Entity,419067b1-f2c4-57ef-b9dc-d039ec6d969e,@a=0027!!20014##720109690309905260,T-002,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
549,17605795,17609529,Aspects,Geometry Group,SP3D Entity,a1efe059-4d6d-53a6-87bb-090c10a5646a,@a=0027!!20014##720109690309905048,T-201,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
550,17612262,17615996,Aspects,Geometry Group,SP3D Entity,75d32434-dd75-56a1-9a6a-2455f55d15ca,@a=0027!!20014##720109690309905108,T-202,TRAINING\Refining Area\Distillation Unit\B03-EquipmentSystems,,,,Working,New,
551,17623689,17628239,Flange-1803,Geometry Group,SP3D Entity,496b77be-fc0d-5710-8966-1914c4a2f45d,@a=0027!!80005##720109690368431443,Flange-1803,TRAINING\Refining Area\Distillation Unit\B03-PipingSystems\B03-PipingSys-ChillWater\U-101\Distillation Unit-100-P-0203-N1,,,,Working,New,
552,17634704,17639254,Flange-1802,Geometry Group,SP3D Entity,ca249228-c80b-59d9-a1ea-7a1ace005696,@a=0027!!80005##720109690368431649,Flange-1802,TRAINING\Refining Area\Distillation Unit\B03-PipingSystems\B03-PipingSys-ChillWater\U-102\Distillation Unit-100-P-0101-N1,,,,Working,New,
553,17647248,17651867,Flange-3402,Geometry Group,SP3D Entity,b6fca30a-19fc-5e26-8800-9271d6b52aaa,@a=0027!!80005##720109690368439605,Flange-3402,TRAINING\Refining Area\Distillation Unit\B03-PipingSystems\B03-PipingSys-Utility\P-101\Distillation Unit-8-P-0201-1C0031,,,,Working,New,
554,17661636,17666277,Flange-3420,Geometry Group,SP3D Entity,f9e258cf-5ece-5da7-8fc7-b1c1db650f55,@a=0027!!80005##720109690309905860,Flange-3420,TRAINING\Refining Area\Distillation Unit\B03-PipingSystems\B03-PipingSys-Utility\P-103\Distillation Unit-8-P-0001-1C0031,,,,Working,New,
555,17666734,17671375,Flange-3421,Geometry Group,SP3D Entity,fa826456-4355-5a87-82d3-37ccf39d216a,@a=0027!!80005##720109690309905870,Flange-3421,TRAINING\Refining Area\Distillation Unit\B03-PipingSystems\B03-PipingSys-Utility\P-103\Distillation Unit-8-P-0001-1C0031,,,,Working,New,
556,17676296,17680915,Flange-3678,Geometry Group,SP3D Entity,09710c6f-505b-5f2d-b3d4-83a83b68cc33,@a=0027!!80005##720109690309905883,Flange-3678,TRAINING\Refining Area\Distillation Unit\B03-PipingSystems\B03-PipingSys-Utility\P-103\Distillation Unit-8-P-0002-1C0031,,,,Working,New,
557,17738397,17742007,Utility_FOUR_HOLE_PLATE_4-1-C3,Geometry Group,SP3D Entity,673d26ab-4aaf-5dbc-9da8-4550864e23a4,@a=0028!!140039##720109690368452929,Utility_FOUR_HOLE_PLATE_4-1-C3,TRAINING\Refining Area\Distillation Unit\Distillation Unit B03\Assy_FR_UC_WS_1-1-2,"0.38 in Plate Steel, 8.00 in X 8.00 in 4 eq spaced 0.69 in dia. holes 1.13 in from edges",Assy_FR_UC_WS_1-1-2,6.69 lbm,Working,,E 117 ft  11 in      N 613 ft  11 in     EL+ 33 ft  11 in
558,17756549,17760287,Aspects,Geometry Group,SP3D Entity,9d62754d-2fa1-5f31-9aef-c8792fca3024,@a=0027!!20014##720109690368465021,T-001,TRAINING\Refining Area\Hydro Treatment\B02-EquipmentSystems,,,,Working,New,
559,17764373,17768111,Aspects,Geometry Group,SP3D Entity,a5b1f6ad-64b2-5767-b7ec-55bb0ee42a7f,@a=0027!!20014##720109690368464954,T-002,TRAINING\Refining Area\Hydro Treatment\B02-EquipmentSystems,,,,Working,New,
560,17772197,17775929,Aspects,Geometry Group,SP3D Entity,8ebb7873-7b82-5033-ab45-dafe9a2409d8,@a=0027!!20014##720109690309906676,T-302,TRAINING\Refining Area\Hydro Treatment\B02-EquipmentSystems,,,,Working,New,
561,17778726,17782474,Aspects,Geometry Group,SP3D Entity,96d29cd9-b66b-534d-9f47-02bc8383dd43,@a=0027!!20014##720109690309906618,Tank001A_IMP-E-1-0301,TRAINING\Refining Area\Hydro Treatment\B02-EquipmentSystems,,,,Working,New,
562,17852372,17856280,CW-002-TRAY-0101,Geometry Group,SP3D Entity,9d76e87d-8351-58c3-9c7c-4bed2fe1493e,@a=0027!!80056##720109690309954388,CW-002-TRAY-0101,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\CW-002,,,,Working,New,
563,17857651,17861554,CW-002-TRAY-0102,Geometry Group,SP3D Entity,2344ef1b-3712-582c-990e-f3f9799d9c70,@a=0027!!80056##720109690309954391,CW-002-TRAY-0102,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\CW-002,,,,Working,New,
564,17862468,17866376,CW-002-TRAY-0107,Geometry Group,SP3D Entity,f09b70c3-1b60-5214-92d1-e6e1157ed524,@a=0027!!80056##720109690309954384,CW-002-TRAY-0107,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\CW-002,,,,Working,New,
565,17867290,17871199,CW-002-TRAY-0108,Geometry Group,SP3D Entity,f90caec9-ca1a-56b1-9dd4-2a543ee9e0f4,@a=0027!!80056##720109690309954387,CW-002-TRAY-0108,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\CW-002,,,,Working,New,
566,17878018,17882052,PR01-ElectricalSystems-ET--0010-TRAY-0001,Geometry Group,SP3D Entity,e99b2e76-8e7c-5f8d-bf74-e2641b6c603d,@a=0027!!80056##720109690309954541,PR01-ElectricalSystems-ET--0010-TRAY-0001,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\PR01-ElectricalSystems-ET--0010,,,,Working,New,
567,17890734,17894654,SlopedDB_Conduit Run-1-21-COND-0002,Geometry Group,SP3D Entity,b5672496-be4c-57bc-bea9-1888f7232500,@a=0027!!80046##720109690309955374,SlopedDB_Conduit Run-1-21-COND-0002,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\SlopedDB\SlopedDB_Conduit Run-1-21,,,,Working,New,
568,17897466,17901385,SlopedDB_Conduit Run-1-22-COND-0002,Geometry Group,SP3D Entity,95216287-2d74-58bd-8c8a-804e065d5e96,@a=0027!!80046##720109690309955381,SlopedDB_Conduit Run-1-22-COND-0002,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\SlopedDB\SlopedDB_Conduit Run-1-22,,,,Working,New,
569,17904197,17908116,SlopedDB_Conduit Run-1-23-COND-0002,Geometry Group,SP3D Entity,b6d62107-fb8a-5662-9239-815605458ea0,@a=0027!!80046##720109690309955402,SlopedDB_Conduit Run-1-23-COND-0002,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\SlopedDB\SlopedDB_Conduit Run-1-23,,,,Working,New,
570,17910928,17914848,SlopedDB_Conduit Run-1-24-COND-0002,Geometry Group,SP3D Entity,8a8fbce5-81e7-5db4-8640-69ad770b709b,@a=0027!!80046##720109690309955409,SlopedDB_Conduit Run-1-24-COND-0002,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\SlopedDB\SlopedDB_Conduit Run-1-24,,,,Working,New,
571,17917660,17921579,SlopedDB_Conduit Run-1-25-COND-0002,Geometry Group,SP3D Entity,04072a7c-0d72-5ffa-904d-3fd602eefc60,@a=0027!!80046##720109690309955395,SlopedDB_Conduit Run-1-25-COND-0002,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\SlopedDB\SlopedDB_Conduit Run-1-25,,,,Working,New,
572,17924391,17928310,SlopedDB_Conduit Run-1-26-COND-0002,Geometry Group,SP3D Entity,e7615e28-b842-58c6-aca6-f181a07d186b,@a=0027!!80046##720109690309955388,SlopedDB_Conduit Run-1-26-COND-0002,TRAINING\Refining Area\Refining Pipe Rack\PR01-ElectricalSystems\SlopedDB\SlopedDB_Conduit Run-1-26,,,,Working,New,
573,17944781,17949439,Flange-3662,Geometry Group,SP3D Entity,e0824b67-4745-5466-a041-b4aad7ff860b,@a=0027!!80005##720109690368440243,Flange-3662,TRAINING\Refining Area\Refining Pipe Rack\PR01-PipingSystems\PR01-PipingSys-Kettle\PR01-LS-2001\Refining Pipe Rack-6-SL-0102-1C0031,,,,Working,New,
574,17952598,17957252,Flange-3653,Geometry Group,SP3D Entity,07d0aab2-84b6-50da-b032-875287b8a9a5,@a=0027!!80005##720109690368441308,Flange-3653,TRAINING\Refining Area\Refining Pipe Rack\PR01-PipingSystems\PR01-PipingSys-Kettle\PR01-LS-2002\Refining Pipe Rack-24-SL-0102-1C0031,,,,Working,New,
575,17962286,17966941,Flange-3663,Geometry Group,SP3D Entity,46f8789d-1415-5e8e-ad60-c9fd0eefbfb9,@a=0027!!80005##720109690368441398,Flange-3663,TRAINING\Refining Area\Refining Pipe Rack\PR01-PipingSystems\PR01-PipingSys-Utility\PR01-MS-401\Refining Pipe Rack-8-O-0101-1C0031,,,,Working,New,
576,17971174,17975829,Flange-3641,Geometry Group,SP3D Entity,1ef96f5c-1adb-553c-94f7-ce40f465a2d2,@a=0027!!80005##720109690309958652,Flange-3641,TRAINING\Refining Area\Refining Pipe Rack\PR01-PipingSystems\PR01-PipingSys-Utility\PR01-MS-402\Refining Pipe Rack-8-O-0101-1C0031,,,,Working,New,
577,17997180,18001841,Flange-3636,Geometry Group,SP3D Entity,0801a93f-f474-527d-946d-a110abec0381,@a=0027!!80005##720109690309958436,Flange-3636,TRAINING\Refining Area\Refining Pipe Rack\PR01-PipingSystems\PR01-PipingSys-Utility\PR01-PA-2004\Refining Pipe Rack-4-GLP-0102-1C0031,,,,Working,New,
578,18006086,18010747,Flange-3648,Geometry Group,SP3D Entity,30cd38fb-89fd-557e-8c14-2ab902d150a0,@a=0027!!80005##720109690309958508,Flange-3648,TRAINING\Refining Area\Refining Pipe Rack\PR01-PipingSystems\PR01-PipingSys-Utility\PR01-PA-2005\Refining Pipe Rack-4-GLP-0102-1C0031,,,,Working,New,
579,18014992,18019653,Flange-3652,Geometry Group,SP3D Entity,d4028a6a-e036-511a-82dc-7d49e568b7b8,@a=0027!!80005##720109690309958580,Flange-3652,TRAINING\Refining Area\Refining Pipe Rack\PR01-PipingSystems\PR01-PipingSys-Utility\PR01-PA-2006\Refining Pipe Rack-4-GLP-0102-1C0031,,,,Working,New,
580,18083829,18087508,Aspects,Geometry Group,SP3D Entity,abd87ef0-d03e-5ae2-b2eb-29229e09ccea,@a=0027!!20014##720109690309954101,D-101,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-EquipmentSystems,,,,Working,New,
581,18096627,18100387,Aspects,Geometry Group,SP3D Entity,7636d45d-2c32-5249-a066-5e08266ae0d9,@a=0027!!20014##720109690309954615,P-101A,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-EquipmentSystems,,,,Working,New,
582,18102667,18106427,Aspects,Geometry Group,SP3D Entity,6cb4aa9a-19bc-58b8-9d9a-0c8020f9d276,@a=0027!!20014##720109690309954616,P-101B,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-EquipmentSystems,,,,Working,New,
583,18112157,18116775,Flange-3610,Geometry Group,SP3D Entity,f39d6e38-d97e-5a7e-b7d6-3f5afa6b1235,@a=0027!!80005##720109690368431699,Flange-3610,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-400\Injection Package 1-10-D-0102-1C0031,,,,Working,New,
584,18122436,18127059,Flange-3614,Geometry Group,SP3D Entity,997fcdfc-44cc-5bc1-9945-306358626350,@a=0027!!80005##720109690309962825,Flange-3614,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-401\Injection Package 1-8-D-0103-1C0031,,,,Working,New,
585,18127516,18132139,Flange-3615,Geometry Group,SP3D Entity,53284d88-6295-5fe8-bcf4-b743b7e1bb3f,@a=0027!!80005##720109690309962827,Flange-3615,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-401\Injection Package 1-8-D-0103-1C0031,,,,Working,New,
586,18132596,18137210,Flange-3616,Geometry Group,SP3D Entity,cbe157a5-17b1-525a-879f-b5b1fa30f1ce,@a=0027!!80005##720109690309962813,Flange-3616,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-401\Injection Package 1-8-D-0103-1C0031,,,,Working,New,
587,18137667,18142280,Flange-3617,Geometry Group,SP3D Entity,cc4a0d85-d51e-5b44-afb1-9aaa1788c9c5,@a=0027!!80005##720109690309962816,Flange-3617,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-401\Injection Package 1-8-D-0103-1C0031,,,,Working,New,
588,18146484,18151107,Flange-3618,Geometry Group,SP3D Entity,1102a4c3-998b-5ac5-8ab1-a462dd3d68ef,@a=0027!!80005##720109690309962999,Flange-3618,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-401\Injection Package 1-8-D-0104-1C0031,,,,Working,New,
589,18151564,18156187,Flange-3619,Geometry Group,SP3D Entity,58642289-b8b0-557f-a041-f1235cf00eb6,@a=0027!!80005##720109690309963001,Flange-3619,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-401\Injection Package 1-8-D-0104-1C0031,,,,Working,New,
590,18156644,18161257,Flange-3620,Geometry Group,SP3D Entity,7d34b4bd-d0e9-5f04-b9eb-2b74cbdaa913,@a=0027!!80005##720109690309963004,Flange-3620,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-401\Injection Package 1-8-D-0104-1C0031,,,,Working,New,
591,18166194,18170817,Flange-3621,Geometry Group,SP3D Entity,140bb0c1-c7ee-584e-bb10-11d5b8189f81,@a=0027!!80005##720109690309963108,Flange-3621,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-402\Injection Package 1-8-D-0103-1C0031,,,,Working,New,
592,18171274,18175896,Flange-3622,Geometry Group,SP3D Entity,29084128-2f89-533b-88f2-a392fffa4d67,@a=0027!!80005##720109690309963120,Flange-3622,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-402\Injection Package 1-8-D-0103-1C0031,,,,Working,New,
593,18176353,18180975,Flange-3623,Geometry Group,SP3D Entity,512d7ef6-8b43-5082-bd51-1be6a4d28f45,@a=0027!!80005##720109690309963122,Flange-3623,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-402\Injection Package 1-8-D-0103-1C0031,,,,Working,New,
594,18185903,18190525,Flange-3611,Geometry Group,SP3D Entity,3d64dcb5-5f21-556e-97bb-5d4e4a8bb2db,@a=0027!!80005##720109690309963273,Flange-3611,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-402\Injection Package 1-8-D-0104-1C0031,,,,Working,New,
595,18190982,18195604,Flange-3612,Geometry Group,SP3D Entity,70f848d0-7e3a-58d7-b93c-1790f11f3d2a,@a=0027!!80005##720109690309963275,Flange-3612,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-402\Injection Package 1-8-D-0104-1C0031,,,,Working,New,
596,18196061,18200684,Flange-3613,Geometry Group,SP3D Entity,c056e26b-86a9-5fae-8046-41dd226a04ee,@a=0027!!80005##720109690309963279,Flange-3613,TRAINING\Sulphur Recovery Area\Injection Package 1\S1029-PipingSystems\P-402\Injection Package 1-8-D-0104-1C0031,,,,Working,New,
597,18207883,18211563,Aspects,Geometry Group,SP3D Entity,302e9d79-67e5-5aeb-b999-63ee7c116a43,@a=0027!!20014##720109690309962124,D-100,TRAINING\Sulphur Recovery Area\Injection Package 2\S1210-EquipmentSystems,,,,Working,New,
598,18224876,18229513,Flange-3411,Geometry Group,SP3D Entity,d2f79ea9-e62f-5b20-bf10-9ee67c88c549,@a=0027!!80005##720109690309962226,Flange-3411,TRAINING\Sulphur Recovery Area\Injection Package 2\S1210-PipingSystems\1210-MS402\Injection Package 2-10-O-0201-1C0031,,,,Working,New,
599,18234478,18239115,Flange-3418,Geometry Group,SP3D Entity,a61ca2b5-f8e1-5610-a671-b42086228ff1,@a=0027!!80005##720109690309962321,Flange-3418,TRAINING\Sulphur Recovery Area\Injection Package 2\S1210-PipingSystems\1210-UW-2003\Injection Package 2-6-M-0201-1C0031,,,,Working,New,
600,18259069,18262999,S1211-CS004-EC--0003-COND-0001,Geometry Group,SP3D Entity,a2c1e821-45b9-5d51-a78a-85f2be267cb8,@a=0027!!80046##720109690368466017,S1211-CS004-EC--0003-COND-0001,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-ConduitSystems\S1211-CS004\S1211-CS004-EC--0003,,,,Working,New,
601,18263913,18267843,S1211-CS004-EC--0003-COND-0002,Geometry Group,SP3D Entity,5b09a9e0-818a-575a-9af1-966923748c89,@a=0027!!80046##720109690368466011,S1211-CS004-EC--0003-COND-0002,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-ConduitSystems\S1211-CS004\S1211-CS004-EC--0003,,,,Working,New,
602,18268757,18272688,S1211-CS004-EC--0003-COND-0003,Geometry Group,SP3D Entity,2ca96b2c-011b-59b7-badc-dae6be9d7f55,@a=0027!!80046##720109690368466014,S1211-CS004-EC--0003-COND-0003,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-ConduitSystems\S1211-CS004\S1211-CS004-EC--0003,,,,Working,New,
603,18278137,18282122,S1211-CW-001-ET--0001-TRAY-0002,Geometry Group,SP3D Entity,e77e1c64-a773-5c8d-9309-152c512c5eab,@a=0027!!80056##720109690309955233,S1211-CW-001-ET--0001-TRAY-0002,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-ElectricalSystems\S1211-CW-001\S1211-CW-001-ET--0001,,,,Working,New,
604,18285664,18289425,Aspects,Geometry Group,SP3D Entity,c2bdc173-fd8b-5b28-84fd-e8588a3fb5b0,@a=0027!!20014##720109690368467102,HD-1211,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-EquipmentSystems,,,,Working,New,
605,18294338,18298100,Aspects,Geometry Group,SP3D Entity,ea0f51f1-24d1-5742-8fbe-4dc035a2f406,@a=0027!!20014##720109690309962390,P-1211A,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-EquipmentSystems,,,,Working,New,
606,18299281,18302971,P-1211A-PC,Geometry Group,SP3D Entity,09cbb4d6-7207-510e-882f-a9671f42746a,@a=0027!!20014##720109690309904227,P-1211A-PC,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-EquipmentSystems,,,,Working,New,
607,18306816,18310578,Aspects,Geometry Group,SP3D Entity,97641778-5135-55df-8de0-d8e1fba277dc,@a=0027!!20014##720109690309962391,P-1211B,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-EquipmentSystems,,,,Working,New,
608,18311759,18315449,P-1211B-PC,Geometry Group,SP3D Entity,2c08d9fa-0cd1-5d03-9cab-fe88f5ae36a9,@a=0027!!20014##720109690368465970,P-1211B-PC,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-EquipmentSystems,,,,Working,New,
609,18319714,18323411,Aspects,Geometry Group,SP3D Entity,569d90ad-24d0-54e4-b92b-ad650fac6d61,@a=0027!!20014##720109690309909711,Test Equipment Nozzles,TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-EquipmentSystems,,,,Working,New,
610,18334546,18339131,Flange-3664,Geometry Group,SP3D Entity,b4b9dc4a-7b14-5bec-9777-b0f452c4cca9,@a=0027!!80005##720109690309962586,Flange-3664,"TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-PipingSystems\P-101\4""-P-101-1C0031",,,,Working,New,
611,18339588,18344172,Flange-3665,Geometry Group,SP3D Entity,17861e40-cd1d-5d98-8845-b9d868cce648,@a=0027!!80005##720109690309962577,Flange-3665,"TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-PipingSystems\P-101\4""-P-101-1C0031",,,,Working,New,
612,18344629,18349213,Flange-3666,Geometry Group,SP3D Entity,88e188af-4881-5bb3-adf3-be1b9e5a8628,@a=0027!!80005##720109690309962579,Flange-3666,"TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-PipingSystems\P-101\4""-P-101-1C0031",,,,Working,New,
613,18352949,18357514,Flange-3668,Geometry Group,SP3D Entity,db6880fd-1d8c-598a-ae06-45c4db95efeb,@a=0027!!80005##720109690309962733,Flange-3668,"TRAINING\Sulphur Recovery Area\Injection Package 3\S1211-PipingSystems\P-101\4""-P-101",,,,Working,New,
